title,company,experience,salary,location,skills,posted
Junior Quantitative Analyst,Remotestar,0-2 Yrs,Not mentioned,Bengaluru,"NISM, C++, Financial markets, Analytical, Financial Instruments, Agile, Quantitative Analyst, big data",3 weeks ago
Ecommerce Analyst / Research Analyst,Myvirtualdesks,0-3 Yrs,Not mentioned,Pune,"Sales, Senior management, Data collection, Market research, E-commerce, Research Analyst, Data, Collections",3+ weeks ago
Research Analyst,Crisil,0-7 Yrs,Not mentioned,Pune,"Automation, Bloomberg, Financial analysis, Analytical, Workflow, Credit analysis, market data, Data entry",3+ weeks ago
Analyst - Practice Account Support,Mro Corp,0-3 Yrs,Not mentioned,Pune,"operational support, Accounts Analyst, Time management, ticketing tools, data integrity, Troubleshooting, US healthcare, MS Office Word",3+ weeks ago
Analyst-TAX-TMT-TAX-ITTS-Transfer Pricing,EY,0-2 Yrs,Not mentioned,Chennai,"accountant, chartered accountant, operations, catalyst, administration, 1676003, legal, agile",6 days ago
Content Research & Development Professional,Advolve,0-3 Yrs,Not mentioned,Pune,"time management skills, data analysis, seo writing, research, content management, creative writing, blog writing, content development",1 week ago
Business Analyst - Male candidates,Accrete Globus Technology,0-1 Yrs,Not mentioned,"Bengaluru, Delhi / NCR","Communication Skills, Client Communication, Time Management, Requirement Gathering, Problem Solving, Gap Analysis, Project Management, Documentation",1 week ago
BPO Executive,Mycitypune,0-3 Yrs,Not mentioned,Pune,"Help Desk, Customer Service, data analysis, customer relationship, access controls, Telephony support, Asset Management, Vendor Management",3+ weeks ago
Calling Executive,Mycitypune,0-3 Yrs,Not mentioned,Pune,"Help Desk, Customer Service, data analysis, customer relationship, access controls, Telephony support, Asset Management, Vendor Management",3+ weeks ago
Associate,Mycitypune,0-3 Yrs,Not mentioned,Pune,"Help Desk, Customer Service, data analysis, customer relationship, access controls, Telephony support, Asset Management, Vendor Management",3+ weeks ago
Front Desk Executive,Mycitypune,0-3 Yrs,Not mentioned,Pune,"Help Desk, Customer Service, data analysis, customer relationship, access controls, Telephony support, Asset Management, Vendor Management",3+ weeks ago
BPO Executives,Mycitypune,0-3 Yrs,Not mentioned,Pune,"Help Desk, Customer Service, data analysis, customer relationship, access controls, Telephony support, Asset Management, Vendor Management",3+ weeks ago
BPO Executives Non-Voice,Mycitypune,0-3 Yrs,Not mentioned,Pune,"Help Desk, Customer Service, data analysis, customer relationship, access controls, Telephony support, Asset Management, Vendor Management",3+ weeks ago
Agentic AI Engineer,Flytbase Labs,0-1 Yrs,Not mentioned,Pune,"Data analysis, Automation, GCP, Debugging, Cloud, Infrastructure, Manager Technology, AWS",2 weeks ago
Microbiology Research Associate,Caliche,0-2 Yrs,Not mentioned,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","project management, data analysis, data interpretation, professor activities, microbiology, spss, research analysis, teaching",3+ weeks ago
Analyst | Fusion Technical | | Oracle,Deloitte Consulting,0-6 Yrs,Not mentioned,Mumbai,"Computer science, ERP, Data modeling, Integration testing, PLSQL, Unit testing, Oracle, SCM",3+ weeks ago
"Data Science Analyst, Triage",Numerator,0-3 Yrs,Not mentioned,Remote,"SIDE, Data analysis, data science, Analytical, Investigation, Market research, Data quality, Forensic",3+ weeks ago
"Junior Analyst, FP&A",IntouchCX,0-3 Yrs,Not mentioned,Hyderabad,"auditing, accounting, google sheets, fpa, financial planning, hlookup, conditional formatting, macros",3+ weeks ago
QA / Data Validation Analyst,Technix India Solutions,0-2 Yrs,Not mentioned,Patna,"QA, Backend, ERP, Data validation, Senior Analyst, SQL, Data, Quality assurance",3+ weeks ago
Analyst - TA,Apex Group,0-8 Yrs,Not mentioned,Bengaluru,"CVS, Talent acquisition, Senior Analyst, Fund administration, Apex, Recruitment, Acquisition, Senior",3+ weeks ago
Analyst – Forensics Investigations,EY,0-3 Yrs,Not mentioned,Gurugram,"Forensics, Capital Markets, Compliance, Legal, Data Analyst, Machine Learning, Statistics, Analytics",3 weeks ago
Analyst – Forensics Investigations,EY,0-3 Yrs,Not mentioned,Gurugram,"Forensics, Capital Markets, Compliance, Legal, Data Analyst, Machine Learning, Statistics, Analytics",3 weeks ago
Associate STEM Content Analyst - Biblio Curation,Clarivate,0-3 Yrs,Not mentioned,Chennai,"Content Analyst, Content management, data validation, Content editing, Content development, Content Analysis, Content, Management",3 weeks ago
Senior Analyst - MBB,Dentsu Webchutney,0-2 Yrs,Not mentioned,Chennai,"Manager Internal Audit, Excel, Operational excellence, Invoice processing, Analytical, Reconciliation, Billing, IPS",3 weeks ago
Analyst -Wealth Management - Loan Operations - 2 Years -Chennai,Crescendo Global,0-5 Yrs,Not mentioned,Chennai,"Wealth Management, Loan Processing, Loan Operations, HNI Client Handling, Commercial Loans, Private Banking, Investment Advisory, HNI Acquisition",3+ weeks ago
Officer,Adani Group,0-4 Yrs,Not mentioned,Mumbai,"insurance, biotechnology, biology, documentation, botany, microbiology, teaching, monitoring",Few hours ago
"India Junior Analyst, Process",WM UNIVERSAL SOLUTIONS PRIVATE LIMITED,0-4 Yrs,Not mentioned,Indore,"Analytical skills, Junior Analyst, Supervisor, Training, Usage, Office equipment, Standard operating procedures, Relationship",3+ weeks ago
Analyst I,Prgx India,0-6 Yrs,Not mentioned,Pune,"database maintenance, uv, performance tuning, database mirroring, problem solving, sql server dba, analysis, database administration",3+ weeks ago
Junior Financial Analyst - FP&A,A leading US MNC,0-3 Yrs,Not mentioned,Pune,"Financial Planning And Analysis, Revenue Forecasting, Business Finance, Pricing, Financial Planning, Budgeting, Variance Analysis, SGA",3+ weeks ago
JUNIOR FINANCIAL ANALYST,Right Horizons,0-2 Yrs,Not mentioned,Bengaluru,"Data analysis, Wealth management, Financial reporting, Financial analysis, Analytical, Finance, Financial planning, Budgeting",3+ weeks ago
"Associate Financial Analyst, Loans & Distribution - India",Ascensus Global Services,0-3 Yrs,Not mentioned,Hyderabad,"financial concepts, financial analysis, software, investment banking, problem solving, auditing, accounting, market research",3 days ago
Data Analytic | Fresher | Business Analytics,Creative Hands HR,0-5 Yrs,Not mentioned,"Thane, Navi Mumbai, Mumbai (All Areas)","excel, Business Research, Data Analytics, Business Analysis, Data Analyst, Market Research, Analysis, Data analysis",3 days ago
Sales Operations Analyst,Kaseya Software,0-4 Yrs,Not mentioned,Bengaluru,"Order management, operational support, Sales Representative, Excel, Sales operations, Security management, Contract management, Sales Operations Analyst",3+ weeks ago
Analyst,eClerx,0-2 Yrs,Not mentioned,Chandigarh,"bpo, data management, law, software testing, policies, interpersonal skills, networking, market research",1 week ago
Market Research Analyst,Apeiron Global,0-2 Yrs,Not mentioned,Bengaluru,"SAS, Web analytics, Business research, Competitive analysis, Analytical, Data collection, Market research, SPSS",3+ weeks ago
Amazon Marketing Research Consultant,Tks Wood Metal Industries,0-5 Yrs,Not mentioned,Kozhikode,"Reasearch, Competitor Analysis, Amazon Advertising, Business Research, Secondary Research, Market Analysis, Consumer Insights, Primary Research",5 days ago
Research Analyst,Introspective Market Research,0-1 Yrs,Not mentioned,Pune,"data analysis, industry research, research analysis, kol, business analysis, market research, analysis, research reports",3+ weeks ago
IT Customer Service Representative,Accenture,0-3 Yrs,Not mentioned,Bengaluru,"customer service, data analysis, it asset management, service management, compliance, asset management, process improvement, it service management",6 days ago
IT Customer Service Representative,Accenture,0-3 Yrs,Not mentioned,Bengaluru,"customer service, vendor management, data analysis, it asset management, service management, compliance, asset management, process improvement",6 days ago
Research BI Analyst,Barclays,0-5 Yrs,Not mentioned,Mumbai,"Analyst, Business objects, SAP, BI Analyst, Research, Risk management, MS Office, Continuous improvement",5 days ago
BA4 Credit Risk Financial Analyst,Barclays,0-6 Yrs,Not mentioned,Mumbai,"Analyst, Automation, Data management, Operational risk, Process improvement, market data, Risk management, Continuous improvement",6 days ago
Analyst - TAX - National - TAX - PAS - Mobility Core,EY,0-5 Yrs,Not mentioned,Bengaluru,"tax analysis, balance sheet, accounts payable, us tax, data analysis, gst, tax returns, general accounting",1 week ago
Financial Analyst,Creative Hands HR,0-4 Yrs,Not mentioned,"Hyderabad, Chennai, Bengaluru","Financial Analysis, Financial Reporting, database management, Financial Analytics, financial management, Management Reporting, Reporting, Business Reporting",1 week ago
Data Entry Executive / MIS Executive,Zar Jewels,0-3 Yrs,Not mentioned,Mumbai,"hlookup, conditional formatting, data management, data analysis, data analytics, mis reporting, data validation, back office",3+ weeks ago
Liquidity Risk Reporting - Analyst,Barclays,0-5 Yrs,Not mentioned,Chennai,"Stress testing, Data analysis, Excel, Senior Analyst, liquidity risk, Banking, Continuous improvement, Operations",3+ weeks ago
Associate Product Analyst,Rareprob Solutions,0-3 Yrs,Not mentioned,Dehradun,"Product Analyst, Market analysis, Data analysis, Google Analytics, Competitive analysis, Business analytics, Market research, Digital marketing",3+ weeks ago
Fund Servicing Analyst Securities Services Operations,JPMorgan Chase Bank,0-4 Yrs,Not mentioned,Mumbai,"derivative operations, CFD, Operations Analyst, Collateral management, Operational excellence, Billing, data integrity, Security operations",1 week ago
Costing - Clean Sheet Solutions,Mckinsey & Company,0-4 Yrs,Not mentioned,Hybrid - Chennai,"Cost Analysis, Process Parameter, Procurement Analytics, Should Costing, Zero Based Costing, Cost Engineering, Engineering Drawing, Cost Reduction",3+ weeks ago
Health Economist,Qure.ai,0-4 Yrs,Not mentioned,Bengaluru,"financial analysis, modeling, data analysis, health insurance, stata, research analysis, research, excel",3+ weeks ago
"Analyst, Process",WM UNIVERSAL SOLUTIONS PRIVATE LIMITED,0-6 Yrs,Not mentioned,Indore,"Business process, Data analysis, Automation, MS Access, VLOOKUP, Reconciliation, Macros, Information technology",3+ weeks ago
Quality Analyst|Domestic,TP,0-4 Yrs,Not mentioned,"Mumbai, Thane","quality analyst, bpo, customer experience management, quality control, call quality, customer service, coaching, crm",1 week ago
Post Graduate Management Trainee Analyst,Axience,0-2 Yrs,Not mentioned,Mumbai,"Data analysis, Business research, Business Development Manager, Process improvement, Consulting, Presales, Investment banking, RFP",3+ weeks ago
Quality Analyst - Domestic,TP,0-4 Yrs,Not mentioned,Malad,"quality analyst, quality management software, quality management, quality control, compliance, Domestic, Quality analysis, Management",2 weeks ago
Management Trainee,Pocketful Fintech Capital,0-1 Yrs,Not mentioned,New Delhi,"Administration management, Data analysis, Excel, MIS, Analytical, Management Trainee, Internship, Financial services",3+ weeks ago
Marketing content associate,Bizdata360,0-1 Yrs,Not mentioned,Bengaluru,"Data analysis, Publishing, Google Analytics, Social media, Analytical, Content management system, Wordpress, CMS",2 weeks ago
Innovation Research Analyst,Barclays,0-5 Yrs,Not mentioned,Chennai,"Data analysis, Senior Analyst, Analytical, Service excellence, MS Office tools, Market research, Continuous improvement, Research Analyst",2 weeks ago
Market Researcher,Blackridge Research And Consulting,0-2 Yrs,Not mentioned,Hyderabad(Gachibowli),"Secondary Research, Primary Research, Communication Skills, Business Research, Competitive Intelligence, Research Analysis, Reading Comprehension, Secondary Market Research",2 weeks ago
Branch Credit Manager Wani,Purple Finance,0-10 Yrs,Not mentioned,"Mumbai, Nagpur, Thane, Nashik, Pune, Aurangabad","financial analysis, risk management, credit underwriting, credit analysis, credit risk, credit management, credit appraisal, analysis",3+ weeks ago
Business Analyst,Hexira Digital,0-2 Yrs,Not mentioned,Bengaluru,"Computer science, Data analysis, Business analysis, Agile, Workflow, Project planning, Visio, Business intelligence",3+ weeks ago
Senior Executive - Debt Management Services - Rural,Bajaj Finance,0-2 Yrs,Not mentioned,Shahpur,"Account Management, Regulatory Reporting, Dashboard Creation, Debt Collection, Data Analysis, Compliance Management, Reporting, Collections",2 weeks ago
Senior Executive - Debt Management Services - Rural,Bajaj Finance,0-2 Yrs,Not mentioned,Bassi,"Account Management, Regulatory Reporting, Dashboard Creation, Debt Collection, Data Analysis, Compliance Management, Reporting, Collections",2 weeks ago
Senior Executive - Debt Management Services - Rural,Bajaj Finance,0-2 Yrs,Not mentioned,Biaora,"Account Management, Regulatory Reporting, Dashboard Creation, Debt Collection, Data Analysis, Compliance Management, Reporting, Collections",2 weeks ago
Senior Executive - Debt Management Services - Rural,Bajaj Finance,0-2 Yrs,Not mentioned,Tiruvannamalai,"Account Management, Regulatory Reporting, Dashboard Creation, Debt Collection, Data Analysis, Compliance Management, Reporting, Collections",2 weeks ago
Senior Executive - Debt Management Services - Rural,Bajaj Finance,0-2 Yrs,Not mentioned,"Jashpur, Pathalgaon","Data Analysis, Target Achievement, Account Reconciliation, Debt Collection, Compliance Management, Goal Orientation, Collections, Trend Analysis",2 weeks ago
Machine Learning Engineer,Pace Digitek Limited,0-1 Yrs,Not mentioned,Bengaluru(Bidadi),"Data processing, Machine Learning, Python, Data, Machine, Process, Processing",2 weeks ago
Junior Research Analyst,Suma Soft,0-1 Yrs,Not mentioned,Pune(Aundh),"Market Research, Research Analysis, Market Analysis, Analysis, Marketing, Research",2 weeks ago
"FIN_Fin Mgmt,COO & Chng_AS",Nomura,0-3 Yrs,Not mentioned,Mumbai,"Manager Internal Audit, Financial statements, Financial reporting, Financial analysis, Risk assessment, Corporate finance, Cash management, Investment banking",3+ weeks ago
Data Engineer,InfoObjects Inc,0-4 Yrs,Not mentioned,Jaipur,"algorithms, python, c++, data analysis, microsoft azure, problem solving, data pipeline, machine learning",3+ weeks ago
